gene,D1_fc,D4_fc,D7_fc,D14_fc,D1_padj,D4_padj,D7_padj,D14_padj,peak_timepoint,direction,pattern
P2rx6,2.89455011625186,-0.52378045529796,-0.681245688614712,2.60674995346799,0.0145804946075979,0.767683010977778,0.598845559198249,0.0444192885241048,D1,up,acute_D1
Kif7,0.158220260079849,-0.318682182956862,-2.07977647160926,-0.44471190757457,0.947303701683608,0.820869504795854,0.0340314418547949,0.832365075113238,D7,down,other
Nop53,0.0765789934822974,-0.413628009258459,0.606448483398699,0.944927192621207,0.923160470914526,0.265085378653448,0.0674017936966918,0.002783059694997,D14,up,other
Ccdc36,-0.356472588401992,-2.22505694711723,-7.32371333540206,-2.39058883291309,0.823081784545302,0.0129780466964564,9.01616329638584e-08,0.004689503275633,D7,down,other
Exoc6b,-0.80514125966975,-1.3125438130656,-0.68684507079246,-0.184237407016614,0.228691803704021,0.0203081400009379,0.246407333275704,0.853463451626662,D4,down,other
Pcdh12,0.104660496345376,-0.820268225600519,-5.47212125283338,-6.23279011857557,0.998559626491779,0.808095451586276,0.0246456156861793,0.0099423501160774,D14,down,late_D14
Gm26575,-2.16161647526472,-2.11081674701198,-5.73123225590829,-0.696247887566831,0.223048003942983,0.29906715583131,0.0009990582122329,0.767765578446698,D7,down,other
Bcan,-4.07926914950553,-3.80822621320503,-2.31620628451277,-3.73846176591333,0.0057245527014889,0.0088015361655185,0.133134336860036,0.0127000350134911,D1,down,acute_D1
Actb,1.70948072182904,1.38401689340557,1.84952308677845,-0.557043343626513,0.0732376902103832,0.149067055170512,0.0401538609349722,0.659220783862548,D7,up,D7_peak_resolve
Ptger1,-3.35554384826079,-1.40104249502621,-0.974412384127308,-1.19620424323699,0.0103497565046255,0.368083994165856,0.495100630520204,0.467050153344665,D1,down,acute_D1
Dck,1.31604181745637,1.0997619270687,1.88574460586654,0.0382314537552586,5.23064298011129e-05,0.000877574218459,1.2773393058259801e-09,0.966630059397259,D7,up,D7_peak_resolve
Sqle,0.73541828926734,-2.18030591072562,-1.55259992211109,-2.07124383382429,0.663184680992218,0.0469011191580051,0.162539970268801,0.0726451604529766,D4,down,other
Kcns3,1.5785074045857,-4.44495396958663,-5.5186469761212,-2.88876640312412,0.75702663476291,0.0832365771236247,0.0379719655415364,0.294917627494382,D7,down,other
Gm44846,-3.15331172158201,-0.821310980121201,-4.28613487097343,-3.24872295232223,0.258976483834423,0.775351670763707,0.0399569896475345,0.125750812164422,D7,down,other
Asb14,-0.0804053672339248,-1.30227118024597,-4.73481093393854,0.166461491812471,1.0,0.594258237157112,0.0340314418547949,0.980175968906923,D7,down,other
Adtrp,-5.22187699235875,-3.49095174534777,-5.61341530021773,-1.99292846752381,0.0051969067342635,0.0176825696616908,0.0024455678495979,0.191876674350035,D7,down,other
Gm34934,-4.39231094850303,-1.83786688295221,-4.50517113373312,5.09127637567571,0.0622055154799585,1.0,0.0431227387381586,0.0221426706484263,D14,up,late_D14
Agt,-2.2248172608362,-5.18157404540072,-1.27374241652723,-4.38948715010728,0.331650489258182,0.0047187509241081,0.528212276560607,0.0283652759719948,D4,down,other
Gm13656,3.60228546238232,0.223843920342683,1.5763754553471,-5.62618975090728,1.0,1.0,0.510143219311973,0.0175751894981731,D14,down,late_D14
Eldr,3.74285772746031,1.51131510087968,1.61298505985296,4.05480920830227,0.0019514959033504,0.203652498774001,0.13602846383296,0.0016108710390995,D14,up,acute_D1
Tmem251,1.60975059419162,1.67700702960767,0.768795708315865,1.56776771370822,0.0090412743159438,0.0051104111950415,0.233802428459972,0.0121002566051757,D4,up,acute_D1
Grip2,-3.42367853967855,-4.22030062121546,-0.35356795498814,-1.3753403226969,0.0377150766997869,0.0040894542241254,0.849791948565996,0.463120160627292,D4,down,acute_D1
Usp40,0.333854388790853,-0.41668344984076,-1.17420655429293,-0.0128858889923249,0.626835983454421,0.47034976186165,0.0095017917481968,1.0,D7,down,other
Nbea,-1.60297969005966,-2.84924650966439,-3.48934114419161,-0.645449534379573,0.0744255902125399,0.0002122072448591,6.72198169064772e-06,0.552513031044676,D7,down,other
Mbd5,0.256393650306655,-1.01564334984889,-0.48617494084736,-1.98382499580273,0.821631249977787,0.105942879686467,0.448965432560973,0.000440552485648,D14,down,late_D14
Capn3,-1.98475434681703,-0.58240139202426,-1.56595947479953,-0.804363014846481,0.0021407035936572,0.504044095967864,0.0208611760673262,0.305320473895286,D1,down,other
Cntnap4,0.0819584545565824,-2.56111510674258,-4.96664197195204,-3.31630865911272,0.997471677335848,0.126012432188006,0.0027722819578023,0.0361013975888992,D7,down,late_D14
Mrps17,0.815183520808771,0.384956468063528,0.104700146493406,-0.546166140130303,0.0326161386037972,0.390053184740551,0.8190129273066,0.1864055361005,D1,up,other
Tmem121b,-3.2887391523854,-3.63045227539148,-7.81486501526496,-2.33166642612641,0.126639360004807,0.0228650154946801,4.97798065289368e-05,0.193344637615141,D7,down,other
Zbtb2,-1.10242654244894,-0.439202452726306,0.041286813457635,-0.578131913060978,0.0029670200942407,0.329163362584041,0.939476658512861,0.174137631319861,D1,down,acute_D1
Rmi1,0.767174595481039,-0.115857452143077,0.1516188101066,0.966987559723883,0.0114609030194269,0.812800638595074,0.667069979249225,0.0008870739442314,D14,up,other
Arrdc4,1.10960254122586,1.06103203957544,1.21410062218017,2.62256339683906,0.0081202237045436,0.01032176800047,0.0035515808419137,1.57940628539853e-12,D14,up,sustained_up
Cbarp,-1.85777408906256,-4.36759834266619,-3.33255545745968,-3.8118792897025,0.239080768159163,0.0004336375552715,0.0129668158386826,0.0039159012405846,D4,down,other
Tgm2,2.46789683851347,0.742562028857977,0.486292447566266,-0.0110697033951922,0.0021294181717118,0.489580068663234,0.60702144060213,1.0,D1,up,acute_D1
Zfp819,-6.29383080733994,-2.28450157067567,-0.113361215365367,-4.74307503333161,0.0204371362327866,0.449895282176603,0.978558135165735,0.100818674058458,D1,down,acute_D1
Cep135,-0.0558053804057749,0.0331154906735712,0.225159460443177,1.04032385745298,0.969392180109962,0.973710705872566,0.660832262995872,0.0212877241269421,D14,up,late_D14
Pole4,1.65803591494341,-0.0381579722998458,0.884636424987483,-0.0366965166526625,0.0042055037450419,0.977972024247966,0.148188907531324,0.985960026937753,D1,up,acute_D1
2810029C07Rik,-6.28811992867586,-1.60409148395342,-4.50268686445176,0.657517440703149,9.0387119432023e-05,0.226607155076117,0.0016253341031459,0.769140554853385,D1,down,other
Dkc1,1.57011436301194,0.480130396378885,0.301427665046605,0.513207302240567,0.0013321145701315,0.461814292783758,0.603865125704259,0.416933463083148,D1,up,acute_D1
Man1c1,-0.418269007547893,0.387414505838685,0.79535071300232,0.333111428633275,0.18258390976907,0.198895161952658,0.0026868263800735,0.293557714666895,D7,up,other
Wdr59,0.179857000108804,-0.401722144842626,-1.4228022774107,1.91536898435581,0.914767867290072,0.698470224011394,0.0531599163255315,0.0066754317674695,D14,up,late_D14
St8sia6,-3.70081919197781,-1.72684281301589,-1.9287513189926,0.758436198781546,1.09423332695693e-14,0.0007210206628529,9.51656981714975e-05,0.188094632386312,D1,down,other
Gmppb,1.65443105575949,1.28959865134196,0.67288147458692,-0.758973922431452,0.0003743206295796,0.0075757117572479,0.191716587509918,0.180007025571796,D1,up,acute_D1
Plbd1,0.963328546959705,5.18474829102073,1.7062637456491,3.82379742027064,0.600748107136832,3.75161665514144e-06,0.181722787416743,0.0014802094428088,D4,up,subacute_D4
Gm38190,-0.965335928077034,-0.648724934486953,-6.48240125891489,0.818763665568673,0.762882960028684,0.825966848063793,0.0025920998930352,0.780041610901544,D7,down,other
Sept3,-2.2745363008661,-3.73187211303827,-2.47616983620493,-2.55329966407311,0.120198394667143,0.0029514843969777,0.0658121181252474,0.0654871633813488,D4,down,other
Mbtd1,-0.0305264392437583,-0.448198193681087,-0.788745605853328,-0.289404338861647,0.987936374453466,0.33072159379197,0.0460403513404791,0.577093613199047,D7,down,other
Ccdc155,-1.49080762405813,-1.15451870478049,-4.83959094213882,-6.4647811545205,0.23718033709419,0.370315279487392,0.0003322079410535,2.0247310475211e-05,D14,down,late_D14
Coasy,-0.0054237186560419,-0.134264370927509,0.31235784604326,0.679601540094427,1.0,0.786411723348945,0.352462772141207,0.0411111548201144,D14,up,other
Purb,-0.705978315856479,-1.75786932154081,-0.72642379532918,-0.516454941125189,0.28542882624186,0.0005446154037971,0.196171994344963,0.444299673211236,D4,down,other
Gm11627,-0.551718211206468,-4.40081125212256,-3.25611424379518,-5.56016676301595,0.907212263160294,0.0304007807645177,0.131056757350225,0.020983331918166,D14,down,other
Gm47794,-1.89691500866029,-0.986814262317478,-2.08055997862697,-3.1412283339935,0.186875848660826,0.514125413656403,0.085536234246567,0.0117060881445722,D14,down,late_D14
Psmd8,1.28544750806367,1.20290394893977,1.16777193333694,0.232821002275707,7.21641623596083e-07,3.66159274075904e-06,1.46985070151184e-05,0.541068322839392,D1,up,D7_peak_resolve
Gm49886,-1.33024096972637,-0.914047849678479,-3.52407476400851,-0.173575618981771,0.478742291536163,0.629362604336577,0.0451110082379522,0.960059362159652,D7,down,other
Gm37478,0.358203253364837,-1.97107095294633,-6.20479637184123,-1.48256726162125,0.901153231506076,0.132633017537501,0.0001920023758693,0.278745090951468,D7,down,other
Kif17,1.33578445569657,-3.88070313169715,-1.31626065979365,-2.6181279464056,0.424961008298774,0.0011348758561102,0.321283049894489,0.0593063176604829,D4,down,other
Msmo1,0.577688388196991,-1.10669124958959,-0.322451281284436,-0.510529888984462,0.400889641645334,0.0408533536125031,0.591268551477179,0.439916377597951,D4,down,other
Acot3,-2.48203709930937,-2.78705501127692,-6.59949715822334,-2.08899222667133,0.477599421731904,0.26383952285325,0.0077410754833684,0.4406272117015,D7,down,other
Ifih1,0.900354990526099,0.541765286289419,0.555132801509241,0.753278223624193,0.0028824952576906,0.101590970074105,0.0813142112450524,0.0171891253324097,D1,up,other
Fsip2,-0.0259077155010699,-0.443581512618312,-5.72790052720048,-3.0299867933361,1.0,0.92130174391013,0.0369456288499987,0.27220601469982,D7,down,other
Gm3164,-1.26563986427215,-3.36241092687341,-4.91291843658987,-2.76916515159836,0.138034357407667,5.56174704531285e-06,1.49830262134678e-09,0.0001264088361886,D7,down,other
Rptn,-2.08565667144738,-0.276817259875456,-6.02097639927952,1.47150458572505,0.576715792454172,1.0,0.0353810433905208,0.747431913715448,D7,down,other
Gm43915,0.121649920131935,-2.20617060499871,-3.46193221298393,1.64818444299706,0.990037351838202,0.264499807584625,0.0464759713061017,0.423021973569428,D7,down,other
Acta2,-3.44864414049886,-0.331158814846566,-1.16175400276487,-2.2403354906786,0.0297472885043447,0.908780082329768,0.493247694835733,0.191376968116308,D1,down,acute_D1
Gm43622,0.401588405994696,-0.943366339135383,-2.98316758907491,-0.327293300214796,0.898845814861557,0.630061308383896,0.0384693519797927,0.902258182232694,D7,down,other
Gm42979,-1.21254240862309,-1.65236522792249,-1.25220947854307,-2.14131363414206,0.265296291281411,0.0861519008394001,0.187558691827097,0.0265976711827899,D14,down,late_D14
Sbk1,-2.12008222174688,-2.88199632108593,-0.459726471331643,-0.95827058039243,0.174683913845806,0.0339460423435889,0.779886383344048,0.610105438213431,D4,down,other
Mbnl3,1.48938490731037,2.89991636143054,3.45029830145882,3.16994776201032,0.455182247806286,0.0818430035472211,0.0219021384828873,0.0454277578155458,D7,up,late_D14
Gm8281,-1.37738474106249,-4.95734537181744,-5.11309900530004,0.593014546216518,0.712715142694658,1.0,0.0471183251283057,0.9040472920268,D7,down,other
Gm13608,2.35913996480193,-1.63134849916674,-4.87220394721876,-0.620323504593521,0.307168054350593,0.569740406839306,0.0340314418547949,0.851695655924295,D7,down,other
Necab3,-2.80971026226421,-4.73210966484122,-2.40662397116085,-3.21456095112098,0.147962752713125,0.0035179707210916,0.17266994091218,0.0749425394960989,D4,down,other
Gm31814,0.662162133328534,4.52039370292864,1.28506769055648,-3.21656354988362,0.834172769012147,0.0081924498568672,0.442414374173959,0.105336455536877,D4,up,subacute_D4
Slc9a4,0.0,1.65609484127626,1.79105618813036,7.1018158686691,1.0,0.713197240584195,0.584095803707068,0.0235517689469448,D14,up,late_D14
Gm12846,1.05423679130617,-0.172442612478596,-6.11277632096436,0.919639961953434,0.834518924707993,0.978807850886372,0.0380594619301105,0.836609054022245,D7,down,other
Sv2a,-2.19353996968757,-2.42054994728225,-3.15722671897111,-2.346680694034,0.0011416336588555,0.000191092912457,1.22043839208e-06,0.0004449772319936,D7,down,other
Layn,-0.963275369869758,-0.257064447540006,-0.87977557493996,-1.47798379681557,0.0466940368741659,0.703630321864025,0.0630427784930054,0.0008816519272422,D14,down,other
Eif4e2,0.476553682682627,0.933927157455204,0.383513121891336,0.197699513076473,0.137409032361376,0.0004749158121493,0.193900750669418,0.619787266094994,D4,up,subacute_D4
Gm45038,0.210655151998396,-0.299524559883735,-3.34091190512634,0.311032785203429,0.965387543676977,0.917035288726395,0.0416193167537284,0.91717404024324,D7,down,other
Gm16010,3.92992702156864,-1.63401192574465,-5.63809939956374,-6.51961364492003,0.245053347412733,0.68508451359885,0.048374707319219,0.0214594888775167,D14,down,late_D14
Gm42482,-5.26389835560946,-2.34358014240828,-5.63255709356259,-4.16190706022411,0.0057189741359273,0.140208215633533,0.002903404536675,0.0438909627980985,D7,down,other
Rraga,1.19110384646834,0.092935447645938,1.27528137499201,-0.0224158782187165,0.0583996199750843,0.93520881114662,0.0341960949415502,0.99699223392018,D7,up,D7_peak_resolve
Gm42785,0.652048313138328,0.812044389399798,-4.99086761580595,-0.297548196432535,0.843520616907429,0.748284536043861,0.007511844808956,0.928061602682172,D7,down,other
Fat3,1.00713775688839,-0.417677768924382,-2.52578964539303,-1.56486862067552,0.120324674004558,0.60284601366416,4.47354419592959e-06,0.0070548070516117,D7,down,late_D14
Zswim4,-1.03855589404629,-1.34914899972132,-1.78743469195225,-1.82699902729976,0.258729866537611,0.0995582210109036,0.022309627883472,0.0214384684689974,D14,down,late_D14
Glmn,0.856907209713144,0.48102359547413,0.56909210812607,-3.29818661189587,0.299132676424234,0.604828127860134,0.432689215942766,2.47339076343103e-07,D14,down,late_D14
Mtap,1.09793365922218,0.487661677209914,0.675807190474744,-0.0436694340106987,0.0020285985598098,0.246340003537881,0.0756928816168273,0.96147917422057,D1,up,acute_D1
Tsr2,-0.153538045216141,-1.25891711907149,-0.198620391842105,-1.09998352206003,0.895988450929866,0.0138443846620545,0.751294876656234,0.0450368923337907,D4,down,other
5730507A11Rik,-0.432998857149186,-1.8644346361828,-3.4837251519833,0.907078699419105,0.902074872309364,0.298560826809564,0.0282060921004674,0.681664927215597,D7,down,other
Fmr1nb,3.16682467676095,1.13472264552445,0.993796516635918,-5.97581087193044,0.0296716571858461,0.546354236803385,0.567387337191332,0.0010784588565631,D14,down,acute_D1
Gjb1,1.12582963861892,2.26361535978256,-1.0131791760995,6.15697361875755,0.557678336490291,0.109451354628387,0.500615045104573,0.0005941401219452,D14,up,late_D14
Gm42732,-0.0952987018206671,-1.07035537634631,-0.446967005592076,-1.64761593548319,0.965261563436484,0.162092454488853,0.564237585519005,0.0182169987135354,D14,down,late_D14
Eif1ax,1.79186576624696,-0.494035410060036,0.580634230092364,0.0445383542958702,0.0006607059788824,0.486795403030474,0.32017153580586,0.978862083121565,D1,up,acute_D1
Tub,-5.75302012047153,-3.43812263069172,-3.72781271954689,-1.38240158307033,0.0019942018360183,0.056606076203381,0.0383840215855431,0.54735043639336,D1,down,other
Dipk1c,-2.10360401342708,-3.50587606403957,-6.69691968126821,-5.77894119088828,0.37427082248623,0.0640278626923929,0.0019680898612822,0.0091743708773909,D7,down,late_D14
Uggt2,-0.556029393747046,-1.04973108052627,-2.42514301413612,-1.54213713759434,0.47205655440213,0.0708896000098894,7.59584263270602e-06,0.0056656267992342,D7,down,late_D14
Spp1,6.88806512013869,7.69321269884402,5.69905607504723,7.56955436335728,2.5617127557824198e-12,1.5847974582138202e-15,2.83425733019277e-08,9.796669466208321e-15,D4,up,sustained_up
Sowaha,-1.28444153900106,-3.43164453304921,-1.89266037019125,-1.54803695144213,0.486525766373604,0.0089242223355226,0.181061786628486,0.334613792200284,D4,down,other
Mapk12,1.94773112500975,-1.45419236171696,-4.34604434173908,-5.63705768174215,0.424961008298774,0.520816296793968,0.0163293868682144,0.0091516132347692,D14,down,late_D14
C130026I21Rik,0.539423079110784,1.77155611717854,0.651740507653846,0.900490631982652,0.694969293415301,0.0424808879738619,0.468392372885799,0.369962910881648,D4,up,subacute_D4
Cstf3,0.635519385109447,-0.291695951056979,-0.0300362490431899,-1.91560695955738,0.357621337055044,0.721495834864775,0.974910078215706,0.0002276759821215,D14,down,late_D14
Car11,-3.20624808505313,-3.74963014420295,-2.85736911457298,-3.73993155490158,0.0193493727940217,0.0033759131279939,0.0371413425949962,0.0049953409456968,D4,down,other
Ndst4,-0.723609047366838,-1.11821732842608,-6.19582669023029,1.48954037295674,0.901153231506076,0.781626147158828,0.0283450595740293,0.675348203807823,D7,down,other
Lrrc70,-1.91721968349981,-1.2754409498316,-1.82028486187552,-0.783550590588224,0.0131073841074514,0.116782542872969,0.0174118715035225,0.391350618208132,D1,down,other
BC024978,-0.173518038509172,-1.18384170735428,-0.338207252328014,-0.548641288634471,0.886695591367865,0.0363501980211296,0.589106731643395,0.420306495827161,D4,down,other
Dpy19l3,-0.108244384178074,-2.38936251682899,-2.33496622150511,-1.36209493389164,0.960322946723809,0.0005076622256602,0.0011212621371707,0.0817097689979847,D4,down,other
Elavl2,0.97209128348997,-3.68970805204312,-7.98648886133885,-0.540542202946276,0.781844126606253,0.0651715355624161,0.0003149307518314,0.87961293056049,D7,down,other
Gm42728,-0.233717964958031,-1.24939587417062,-4.74981491397179,-5.07756303852539,0.892879951183741,0.256081553614532,0.0015861154792202,2.52808071409642e-06,D14,down,late_D14
Ly6c2,8.55366247561836,7.11290279727735,3.0976905177816,4.09359883627916,2.6565729186185404e-09,5.31463129707898e-16,0.0012047236538957,2.13840564344209e-05,D1,up,sustained_up
Atp6v0e2,-1.92282905609891,-2.37216527969112,-1.84111968133585,-1.54260510876854,0.151825603039953,0.0496239834132136,0.131210565077102,0.255649114576776,D4,down,other
Tcim,-0.109324776675743,0.437827567377028,-0.410359430175509,1.86870710842471,0.967653970214549,0.72781040915232,0.675814326710249,0.030788604517093,D14,up,late_D14
Amer1,-0.232628737553757,-0.659221094671603,-0.794667239538209,-0.928393761927986,0.753092002108181,0.158328969200564,0.0682115672260688,0.0304831066568432,D14,down,other
Lrrc4b,-5.36450260339533,-2.95120395366843,-2.48619651950853,-1.92066174315509,0.0041439776032215,0.0739606806806571,0.131646151100237,0.301419509203427,D1,down,acute_D1
Gm48740,1.58889248784591,-1.56831984467473,-4.28730628640041,-4.98636680405188,0.577818559232832,1.0,0.0604072752588364,0.0281674310053437,D14,down,late_D14
Pld6,-2.69145659005194,-0.324805032949491,-3.63328882128924,-5.97417696183521,0.290860292130634,0.90620754565652,0.0736923131836707,0.0013405713354356,D14,down,late_D14
Gm10558,1.50008250802586,-3.30924762576196,-8.15385209602797,-5.17182862174674,0.723103253067429,0.141191954319384,0.0003751280220092,0.0250207686396126,D7,down,late_D14
Gm38091,-2.06020833036499,-0.490669744157283,-3.62584123599004,-1.62147775976095,0.280890677405967,0.852400241447936,0.0284341476384415,0.385023985442539,D7,down,other
Osbpl10,1.27217935458845,-3.95967202986506,-7.51762848514398,-1.51834523632045,0.704947746210435,0.0666303267006844,0.0011114124571459,0.584988844840862,D7,down,other
Ttyh1,-3.27017088108311,-3.90269275356569,-2.29584404556201,-2.12453386730316,0.0042055037450419,0.0003116825271477,0.0540257793230873,0.0871074354229822,D4,down,acute_D1
Cyp4v3,-0.640695056386633,-0.234873220069355,0.314554183334392,1.2740418157078,0.384983590202776,0.797754266118296,0.632558876900471,0.0314476948127743,D14,up,late_D14
Cyp1b1,1.1334573526714,0.215809642107286,-0.820587778915899,6.86053551186872,0.603227074072525,0.940177138904033,0.621639677035452,0.0001485557106407,D14,up,late_D14
Pigc,-0.337919869900803,-0.0600322999654269,-0.195649089963067,-0.712540919816741,0.422588258845145,0.921152011137934,0.590614191744414,0.0335770753623326,D14,down,other
Rspo2,0.0073764390510397,-3.07841394648671,-6.28722574238732,-0.917184311428673,1.0,0.123428851556355,0.0039648552921292,0.735778307991255,D7,down,other
Gm48266,1.7638979599044,-0.999476821865503,-5.13076266216633,-3.44373208523082,0.582481657704803,0.742608961625818,0.0357333932268308,0.142176221340901,D7,down,other
Itga8,4.44080718721948,-1.6051878778624,0.274951760630364,3.88394458074819,0.0108413168050586,0.339504077039353,0.883635563673489,0.0090881700116275,D1,up,acute_D1
B230206I08Rik,0.372708691130985,-2.42966575535067,-6.20020058389075,-0.732027822176657,0.947289785782899,0.34454998229384,0.0125462356585363,0.839614711090821,D7,down,other
Ppfia1,1.15217358823377,-0.184703223633135,0.0067985882381189,0.285309507619157,1.76729150254488e-05,0.661607323408324,0.993026020862611,0.432444182797448,D1,up,acute_D1
Slc4a10,-1.6722431085846,-3.97876255588837,-3.32965727781166,-3.14281795619169,0.454976408275471,0.0167482489145207,0.0510534369271514,0.0791231423652048,D4,down,other
Lin7b,-3.011782232992,-3.56332545834731,-2.94978618046622,-4.77012403530974,0.0538333380295787,0.0096282374535516,0.04132965248433,0.0034099234169896,D14,down,other
Aff2,-0.298710615910288,-1.27217693002097,-5.4822727991349,-3.44241888529184,0.963741219311212,0.673451028089081,0.0289665443549261,0.150267969957324,D7,down,other
Gm15764,-1.53193181372888,-1.73863901724657,-1.96609746685503,0.363353890849505,0.0860588966590067,0.0544238397242211,0.0240538267008029,0.78298847713569,D7,down,other
4930502E18Rik,1.92370943940223,2.7603226082867,-0.135051599576171,7.46431001620251,0.226770492557251,0.0463530688887242,0.943875527258532,1.00085807568857e-05,D14,up,other
Zbed4,0.41340212117446,0.146114987608668,0.0867663221204432,0.932453805658203,0.472344343893013,0.83902123437696,0.874916969676752,0.0355846941455768,D14,up,other
Lsamp,-1.02894780809635,-3.20563661026741,-1.65038578626548,-1.89582897359141,0.574180165121851,0.0085836939839909,0.203515609428543,0.172879515026578,D4,down,other
Galt,0.185404984931667,-0.951238523944821,0.236254164409224,-0.61745733495643,0.828254395265863,0.0319047245292992,0.639230684617043,0.214774698761053,D4,down,other
Rbl2,-1.2554771534883,-0.388606603296016,0.0623814978495064,-0.913976783074418,0.0018738800657084,0.463065054058298,0.912819869805045,0.0350478616803628,D1,down,acute_D1
Gm42793,4.47931311310689,8.61625346321002,5.1803275136914,8.53702275983183,6.90858355722767e-19,4.7677471061402303e-23,2.3859688848849003e-32,1.1281780762083599e-12,D4,up,sustained_up
Trav14d-3-dv8,2.55331481847641,5.03623514744754,4.22193218414956,1.75720038213806,0.356953460706937,0.0112448662898523,0.0154008128776767,0.385492217709738,D4,up,D7_peak_resolve
Plxnb1,-4.19141033099437,-2.99351111811312,-1.86713991319971,-3.096222651592,0.0020182373925054,0.0306676488192045,0.190527271038207,0.0287775515423768,D1,down,acute_D1
1110002L01Rik,-0.973815215463543,-1.61634432823816,-1.63297696417969,1.48982085103868,0.285630782900154,0.0323359774973409,0.0330535234213202,0.0678734444895705,D7,down,other
Hook1,0.838799122985557,-2.61413856497846,-4.63549960824744,-1.80395186077641,0.803258221033603,0.174383393618595,0.0095984180119494,0.396460785862204,D7,down,other
Gucy1b1,-2.56722355182755,-3.95624472937051,-3.04540357229224,-3.39344061505532,0.0206915391438018,3.20872373370647e-05,0.0037610619636757,0.0006676124486095,D4,down,other
Bmf,-3.6858172728602,-1.20982680082646,-1.6576789482265,-1.33639080904068,4.91720198788536e-10,0.0787962912372544,0.012353903404645,0.0502449790583884,D1,down,other
Nap1l5,-1.1557289652042,-3.74146802960188,-3.04083542411197,-0.843648059508626,0.622131573142021,0.0133360189837287,0.0543089179706369,0.712203235948341,D4,down,other
Mroh7,5.36527839795943,-2.6642476288866,-4.63172236687016,1.56541144415883,0.0451305783437082,1.0,0.0775681804813124,0.708853832529226,D1,up,acute_D1
Cfl1,1.36149794136374,1.53618839060512,1.360339834047,0.52024433187222,1.7429461313281901e-10,1.92274836777243e-13,3.50816703081502e-10,0.0431857715300551,D4,up,D7_peak_resolve
Epb41l3,-0.249434642019299,1.034714203039,0.952271716560982,0.647993299530984,0.759907932954047,0.0251701620424131,0.0430292988531592,0.213934684682849,D4,up,subacute_D4
Gm5778,0.337994061285918,-0.172031877067151,-4.55609209734677,-0.938255485316374,1.0,1.0,0.0296907806948726,0.726982274879415,D7,down,other
Cxadr,0.505958422516829,-1.81765220295373,-2.91559441596229,0.123562749037587,0.864127622304724,0.255590480710138,0.0444924567951011,0.975197378557344,D7,down,other
Usp53,-0.538616979967343,-1.57143035568314,-1.26893711742695,-0.188137108977816,0.608396744414432,0.0237530834285946,0.0754808329820739,0.88637772610601,D4,down,other
Lysmd4,-0.346420649598265,-1.48737750835921,-0.681008225913141,-1.88732571197477,0.838404870450114,0.104584861656408,0.469551785072649,0.0380807971980753,D14,down,late_D14
Tmem231,-0.210730840057351,-1.28616278961854,-1.0253336267899,-0.0125675705601683,0.861218157705367,0.0279709030709411,0.0885626080815562,1.0,D4,down,other
Pdpn,4.86085500659293,2.30828857135764,2.23046243338454,1.28087773470224,5.52021980535652e-07,0.0354697974225923,0.0433490065628004,0.31526065951431,D1,up,D7_peak_resolve
Pms2,-0.192680192739531,-0.134765101964601,-0.543033798330185,-2.24742004159248,0.930520958849039,0.938105075355218,0.585565801899266,0.0119770228540998,D14,down,late_D14
Gm13830,-0.455872229980931,-1.78924589634468,-3.26437119572737,-1.62101146419019,0.874510211794107,0.251582973350492,0.0301804865309416,0.314990514353258,D7,down,other
Tgfa,-1.92977909654957,-0.421614754435229,-1.42672241820639,-0.654832202990111,4.87523949001763e-05,0.535821655590648,0.004989922765359,0.271189390226139,D1,down,other
Gga2,1.42068929751458,1.98729961811995,0.824140429851724,0.380712552284679,0.159093036859747,0.0253941290218,0.385685773793035,0.790289651337124,D4,up,subacute_D4
Dusp23,0.149329535922995,0.655458062823287,0.981294439593993,1.56271258665393,0.905023866489408,0.307996642334387,0.0798493216160747,0.0052592995630778,D14,up,late_D14
Stra6,-1.65356013134421,-2.37656094584597,-3.97498981788747,-5.81703801005665,0.316191598561412,0.104901334887047,0.0079952011493797,0.001086307659962,D14,down,late_D14
Nsa2,1.52997828006969,1.15292663064987,0.892222648115988,0.135330531307341,0.035629758718242,0.123428851556355,0.21823583242338,0.924112489496917,D1,up,acute_D1
Gm49331,-0.49765422385668,0.0157588920235156,-0.0450087497640046,4.50646529765469,0.799296789741691,0.994933413962401,0.982429058865934,0.0005375361372911,D14,up,late_D14
Gm37949,0.512499513236464,-1.31586495676553,-2.19656964270026,0.204378543180059,0.764405213522043,0.248110721420049,0.025076799637013,0.913382126933627,D7,down,other
Brwd1,-0.0427454259474632,-1.14214199667714,-0.943321614474581,-1.14229564776071,0.976009314536315,0.0016352164742004,0.0139045142260613,0.0020169093411422,D14,down,other
Met,3.72383211765479,1.51072078547039,2.40511315416847,-1.3951553384699,0.001030652177977,0.254490352220377,0.0418021482844396,0.338821111731599,D1,up,D7_peak_resolve
Gm49708,-1.19892269405942,-0.817214556978125,-2.52814588875292,-2.49129637931521,0.421337677779945,0.593337882898354,0.0318207593367378,0.0360490971354441,D7,down,late_D14
Kiss1r,-1.54754823623779,-2.30493625345894,-0.358090498626011,-5.62150208598256,0.404236444811174,0.134437609408473,0.846317433922969,0.0025056582298939,D14,down,late_D14
Mtss2,-4.37495076518177,-2.88343292842584,-1.70542371832567,-4.013511830699,0.0061681974830658,0.0841113789154067,0.309466446052959,0.0129128558394419,D1,down,acute_D1
