gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Kcnq1,0.3520673,0.3435606,-0.035276465,0.8624775883767657,1291,1366,0.9419111846557112,False
Bcat2,0.18629773,0.18369621,-0.020277306,0.8627936832941728,1291,1366,0.9419111846557112,False
Rabl3,0.09116863,0.10357219,0.18383798,0.8628716304010308,1291,1366,0.9419111846557112,False
Pml,0.30795887,0.30316335,-0.022634907,0.8629421246731508,1291,1366,0.9419111846557112,False
Stt3b,0.2539814,0.25611672,0.012073769,0.8629835652180535,1291,1366,0.9419111846557112,False
Smarca4,0.26493767,0.27168822,0.03628548,0.8630727791620834,1291,1366,0.9419111846557112,False
Trmt2b,0.13873328,0.13724753,-0.015522433,0.8633429476375101,1291,1366,0.9419111846557112,False
Cep164,0.16626406,0.1698891,0.031098593,0.8634321527200841,1291,1366,0.9419111846557112,False
Riok1,0.25853586,0.24831322,-0.058180258,0.8635177757294599,1291,1366,0.9419111846557112,False
Prmt7,0.08708877,0.08185355,-0.08933586,0.863532071961729,1291,1366,0.9419111846557112,False
Szrd1,0.26672968,0.27267697,0.03180265,0.8635384353108716,1291,1366,0.9419111846557112,False
Cep70,0.14008565,0.15339482,0.13085127,0.8635710511349398,1291,1366,0.9419111846557112,False
Nxpe2,0.09604046,0.0999358,0.05730083,0.8635990076935294,1291,1366,0.9419111846557112,False
Gm11476,0.108118355,0.112475105,0.05694261,0.8637010463056501,1291,1366,0.9419111846557112,False
Ccdc171,0.25084516,0.24411325,-0.03923053,0.8638650485895806,1291,1366,0.9419531259362918,False
Ctnnb1,0.26660997,0.26813465,0.008223943,0.8644460046421943,1291,1366,0.9423168348506235,False
Zfyve19,0.08172223,0.08764723,0.10086073,0.8644497899875838,1291,1366,0.9423168348506235,False
Atf2,0.34099814,0.3376124,-0.014391767,0.8646553992062389,1291,1366,0.9423239556739114,False
Abcc1,0.112610705,0.1103401,-0.029360434,0.8647463184635218,1291,1366,0.9423239556739114,False
Tbcel,0.19802445,0.20124935,0.023293788,0.8648331012622356,1291,1366,0.9423239556739114,False
Utrn,1.1304878,1.1470959,0.021038754,0.8657593285259149,1291,1366,0.9429529687874371,False
Mef2a,1.0693147,1.0844389,0.020260403,0.8658642222141703,1291,1366,0.9429529687874371,False
Tyw1,0.10909522,0.106158376,-0.03933321,0.8659182028494914,1291,1366,0.9429529687874371,False
Creb3l3,0.3775612,0.3805414,0.01133988,0.8659338595481065,1291,1366,0.9429529687874371,False
Msh3,0.31253767,0.30599797,-0.030498154,0.8660387722130121,1291,1366,0.9429529687874371,False
Gm9320,0.10017762,0.094316274,-0.08689228,0.866525008238823,1291,1366,0.9432630817293786,False
Csk,0.14517479,0.14695466,0.017568115,0.8666877176403338,1291,1366,0.9432630817293786,False
Tbc1d13,0.09463041,0.09703839,0.036213867,0.8667205214273748,1291,1366,0.9432630817293786,False
Dnase1l1,0.10165555,0.105286986,0.050589185,0.8668637092235651,1291,1366,0.9432630817293786,False
Cpsf7,0.2820722,0.2849177,0.014475833,0.8669521806751691,1291,1366,0.9432630817293786,False
Trpc4ap,0.38141596,0.37155804,-0.03776765,0.8673037505592838,1291,1366,0.9433680740838013,False
Gm46430,0.1015786,0.10669325,0.07080442,0.8673377519598959,1291,1366,0.9433680740838013,False
Cks2,0.0922517,0.09250638,0.0039729993,0.8676472709210191,1291,1366,0.9433680740838013,False
Terf2,0.19446552,0.19176364,-0.020174753,0.8677973462353192,1291,1366,0.9433680740838013,False
Abhd2,0.1707535,0.17460653,0.032173727,0.8678016975905852,1291,1366,0.9433680740838013,False
Psap,0.4795406,0.48248327,0.008824217,0.8679025843857324,1291,1366,0.9433680740838013,False
Zdhhc3,0.09727404,0.09578373,-0.022251137,0.8679288038651847,1291,1366,0.9433680740838013,False
Rbm18,0.12967648,0.12588193,-0.04281212,0.86831574804643,1291,1366,0.9436519492457074,False
Lrrk1,0.37204134,0.38060755,0.03283254,0.8691224647561605,1291,1366,0.9443918686553906,False
Cgnl1,0.32742432,0.33122808,0.016658518,0.8694611825880922,1291,1366,0.944521580118865,False
Fat4,0.26443127,0.24811381,-0.091854796,0.8694936097402373,1291,1366,0.944521580118865,False
Dnmbp,0.42002314,0.42479563,0.016296186,0.8696580138842207,1291,1366,0.9445634160644626,False
Slc38a3,0.5316646,0.54532266,0.036586825,0.8699084424177186,1291,1366,0.9446986602200235,False
Setd4,0.117093146,0.1226123,0.0663916,0.8701159295110621,1291,1366,0.9447367426827258,False
Tmem29,0.11697448,0.118144356,0.014344722,0.870284238372711,1291,1366,0.9447367426827258,False
Wapl,0.74849457,0.7408322,-0.014843041,0.8703212535549781,1291,1366,0.9447367426827258,False
Rcor1,0.33497518,0.33090377,-0.01763722,0.8705663182448443,1291,1366,0.9448660618821159,False
Hsp90aa1,0.13050091,0.12838061,-0.02361427,0.8707060798287534,1291,1366,0.9448810698517698,False
Tmem63a,0.13886459,0.14175841,0.029734427,0.871095398305042,1291,1366,0.9451668508290282,False
4933439C10Rik,0.10821183,0.10578438,-0.032701083,0.8712835974358376,1291,1366,0.9451726568238331,False
Xpo4,0.16603309,0.16984144,0.032698214,0.8713526945555715,1291,1366,0.9451726568238331,False
Sardh,0.1871237,0.18591133,-0.009372562,0.8716738954072814,1291,1366,0.9453843939347834,False
Camta1,0.5247253,0.53127235,0.017885795,0.8723165948738867,1291,1366,0.9458256306228477,False
Rab8a,0.08781875,0.07758232,-0.17858452,0.8723328487151948,1291,1366,0.9458256306228477,False
Mvp,0.10206854,0.10179818,-0.0038228172,0.8727436910492181,1291,1366,0.946095692553665,False
Ddx52,0.13934124,0.13387512,-0.057692226,0.872834117533849,1291,1366,0.946095692553665,False
Pdcd11,0.20594051,0.20459883,-0.009425187,0.873589276367218,1291,1366,0.9467774578337768,False
Nup54,0.1569784,0.15189002,-0.04750819,0.8739887447739257,1291,1366,0.9469900922845482,False
Ppm1g,0.11479902,0.10569497,-0.119095504,0.8740816446975254,1291,1366,0.9469900922845482,False
Psmd7,0.3104049,0.31593245,0.025456762,0.874173439380029,1291,1366,0.9469900922845482,False
Crlf3,0.35516387,0.35100308,-0.016996332,0.8743785009674734,1291,1366,0.9469900922845482,False
Zfp955b,0.086151764,0.08796364,0.029992506,0.8745271607493671,1291,1366,0.9469900922845482,False
Zmym4,0.4956398,0.50285625,0.020849926,0.8745427628201565,1291,1366,0.9469900922845482,False
Rnf34,0.08530445,0.08762661,0.038703356,0.8747302267166375,1291,1366,0.947048365822966,False
Skiv2l,0.11004201,0.11262691,0.03346703,0.8748490235264531,1291,1366,0.947048365822966,False
2810403D21Rik,0.13540907,0.14443116,0.09299113,0.8754600019524829,1291,1366,0.9473478667044791,False
Mff,0.20669298,0.20629163,-0.0028027704,0.8754828993296883,1291,1366,0.9473478667044791,False
4933406I18Rik,0.19127391,0.19025858,-0.007674637,0.8756015973980439,1291,1366,0.9473478667044791,False
Khk,0.14207646,0.1456604,0.035916135,0.8756903954632337,1291,1366,0.9473478667044791,False
Tnfaip8l1,0.094421044,0.10193459,0.110350765,0.875854118290344,1291,1366,0.9473478667044791,False
Setx,0.36528936,0.3709893,0.022331744,0.8758864456460577,1291,1366,0.9473478667044791,False
Gnpat,0.115595974,0.11098064,-0.058731332,0.8760120344257005,1291,1366,0.9473478667044791,False
Ankrd17,0.9629959,0.9702302,0.010796301,0.8761429829259435,1291,1366,0.9473478667044791,False
Agap1,0.75319636,0.7539529,0.0014482267,0.8762620545020772,1291,1366,0.9473478667044791,False
Stxbp1,0.18674909,0.1918781,0.03906814,0.8767439244976046,1291,1366,0.9476424445477776,False
Clcn4,0.1531887,0.15692341,0.03472828,0.8767871318206947,1291,1366,0.9476424445477776,False
Ogdh,0.41639376,0.42042866,0.013909248,0.8769379822815426,1291,1366,0.9476689732188412,False
Serinc5,0.12023589,0.123044945,0.03329041,0.8771342372713602,1291,1366,0.9477445538950195,False
Cgrrf1,0.11380045,0.11977881,0.07380325,0.8775937321642023,1291,1366,0.948104502869404,False
Cnpy2,0.09264626,0.08470217,-0.12918793,0.8779164262239195,1291,1366,0.9483165773046456,False
Taf15,0.70590484,0.7048397,-0.0021781698,0.8785911814547172,1291,1366,0.9489088289124432,False
Fam76b,0.36955208,0.36803314,-0.0059403693,0.879202517952052,1291,1366,0.9493106613775435,False
Mast2,0.22597092,0.22573106,-0.0015315443,0.8792162849410302,1291,1366,0.9493106613775435,False
Jpx,0.19377506,0.20082588,0.051536225,0.8797014834606305,1291,1366,0.9496000864303717,False
Fgfr1op2,0.27382645,0.27891797,0.026569538,0.8797374651176214,1291,1366,0.9496000864303717,False
Pfdn2,0.090010464,0.087485075,-0.041009642,0.879885823796143,1291,1366,0.9496236098881561,False
Cald1,0.93231255,0.95217794,0.03041423,0.8803181076216695,1291,1366,0.9498668030486546,False
Dhps,0.18338905,0.18294546,-0.003492031,0.8803643540450945,1291,1366,0.9498668030486546,False
AI480526,0.21979082,0.22024432,0.0029724077,0.8805048720253443,1291,1366,0.9498818195264067,False
Tasor,0.7451157,0.74309075,-0.0039255084,0.8810578191652066,1291,1366,0.9503416930989859,False
Rcor3,0.24148326,0.24050398,-0.005859983,0.8814373198019843,1291,1366,0.950614375517362,False
Pear1,0.2644092,0.25426617,-0.05641116,0.8817992136930196,1291,1366,0.9506338370987111,False
Dhdds,0.17436305,0.1599117,-0.12474401,0.8818058533796852,1291,1366,0.9506338370987111,False
Cpsf6,0.46431255,0.46960402,0.016344989,0.8819762676178649,1291,1366,0.9506338370987111,False
Usp48,0.31789228,0.31205305,-0.026738202,0.8820068276323411,1291,1366,0.9506338370987111,False
Farp1,0.4580616,0.46017045,0.0066251867,0.8820888676371087,1291,1366,0.9506338370987111,False
Gle1,0.34816357,0.33937505,-0.036874082,0.8827283100588347,1291,1366,0.9511863435834319,False
Sar1b,0.25853366,0.26350293,0.027456373,0.8830368252714288,1291,1366,0.9512334395729832,False
9330162012Rik,0.084849454,0.09089298,0.099150494,0.883067023823957,1291,1366,0.9512334395729832,False
Pttg1ip,0.14372146,0.13800454,-0.058518186,0.883152357732294,1291,1366,0.9512334395729832,False
Tmco4,0.11368892,0.113941066,0.003193277,0.88367929008351,1291,1366,0.9516643768475062,False
Emc2,0.16510037,0.15822592,-0.06131937,0.8838230176636117,1291,1366,0.9516825633653958,False
Elp3,0.107832514,0.11432057,0.084216855,0.8840686204781908,1291,1366,0.9518104260938248,False
Apaf1,0.46181375,0.45657423,-0.0164581,0.8842528733553452,1291,1366,0.9518722107295774,False
Tbk1,0.4489438,0.45248136,0.011320939,0.8845520841726422,1291,1366,0.951995813840477,False
Supt16,0.3466163,0.35448474,0.032374866,0.8846728146252424,1291,1366,0.951995813840477,False
Abcd4,0.1447757,0.13488173,-0.102051444,0.8847483419844924,1291,1366,0.951995813840477,False
Bdh1,0.13847974,0.13369898,-0.05064917,0.8850440880584254,1291,1366,0.9521702829510542,False
Nae1,0.22259222,0.22313613,0.0035192845,0.8851642974255103,1291,1366,0.9521702829510542,False
Zfand2b,0.20063731,0.19544634,-0.037798278,0.8855362284313558,1291,1366,0.952298792443876,False
Fbxw9,0.09159561,0.08935091,-0.035756532,0.8855376082741467,1291,1366,0.952298792443876,False
Cyhr1,0.12480331,0.11590042,-0.10668171,0.8859737972986655,1291,1366,0.9526313271900096,False
Fbxl12,0.15586558,0.15760209,0.015974073,0.8863918447020259,1291,1366,0.9526923089132259,False
Ddx3x,0.3111448,0.31332144,0.010054075,0.8863958450327546,1291,1366,0.9526923089132259,False
Dhx8,0.16674592,0.15968291,-0.06240321,0.8864114365618059,1291,1366,0.9526923089132259,False
Dlgap4,0.18527563,0.1855705,0.0022929413,0.8866299948903202,1291,1366,0.9527907263910159,False
Stk40,0.12264232,0.114085205,-0.10425703,0.8868399046052157,1291,1366,0.9528036186134221,False
Ring1,0.14802262,0.1505692,0.024592537,0.886895971264313,1291,1366,0.9528036186134221,False
Psmb3,0.11225313,0.11464712,0.030417597,0.8870471698414905,1291,1366,0.9528296228089768,False
Hmcn1,1.1087164,1.1072633,-0.0018918451,0.887769836673067,1291,1366,0.9534693794099659,False
Ppp4r4,0.1267486,0.13340776,0.07381584,0.8881413780511354,1291,1366,0.9537318963099569,False
Msr1,0.86028403,0.8539856,-0.0106000425,0.8886836429150524,1291,1366,0.954127823102047,False
Esrp2,0.09011582,0.07972403,-0.17655744,0.8887644083246976,1291,1366,0.954127823102047,False
Yipf1,0.17555432,0.17652105,0.007918154,0.8894649044566194,1291,1366,0.9545118941984319,False
Rbm27,0.33307585,0.32861617,-0.019441392,0.8895129579057904,1291,1366,0.9545118941984319,False
Airn,0.2862002,0.2728701,-0.06878575,0.8895415968943263,1291,1366,0.9545118941984319,False
Paip2,0.28706464,0.2998173,0.06268652,0.8896310377355237,1291,1366,0.9545118941984319,False
Hpf1,0.11762742,0.11768652,0.00072403724,0.890000341501926,1291,1366,0.9546588033063254,False
Heatr5b,0.18341382,0.17636368,-0.05651748,0.8902371722595681,1291,1366,0.9546588033063254,False
Tmco1,0.16478917,0.15950975,-0.04694788,0.8903058623683958,1291,1366,0.9546588033063254,False
Kcmf1,0.5859435,0.5952285,0.022678174,0.8904230058965049,1291,1366,0.9546588033063254,False
Lancl1,0.090778686,0.09586289,0.07853458,0.8906361816844923,1291,1366,0.9546588033063254,False
Zswim6,1.3615519,1.3638445,0.0024270404,0.890739460509345,1291,1366,0.9546588033063254,False
Ppp2r2a,0.34020332,0.33339322,-0.02916378,0.8909676155118129,1291,1366,0.9546588033063254,False
Vps9d1,0.13287927,0.12637149,-0.07238921,0.8911164517062355,1291,1366,0.9546588033063254,False
Abcg1,0.22767551,0.22254826,-0.032846317,0.8912014783135196,1291,1366,0.9546588033063254,False
Acvr1,0.4502328,0.4487337,-0.004810627,0.8912476018834978,1291,1366,0.9546588033063254,False
Tpra1,0.09603956,0.10179447,0.08387353,0.8913338441677138,1291,1366,0.9546588033063254,False
Lsm7,0.16247499,0.15541811,-0.06402271,0.8913739812195712,1291,1366,0.9546588033063254,False
Cebpg,0.25271362,0.24948958,-0.018516421,0.8914220413120238,1291,1366,0.9546588033063254,False
Zfp26,0.11774903,0.11684984,-0.011049959,0.8916316760703767,1291,1366,0.9547470337599595,False
Ech1,0.09884817,0.096988335,-0.027375106,0.8919168085588722,1291,1366,0.9547919083654949,False
Polr1a,0.081898935,0.08114346,-0.0133534605,0.8919838379645411,1291,1366,0.9547919083654949,False
Cct6a,0.18228552,0.18003356,-0.017924162,0.8920553482129974,1291,1366,0.9547919083654949,False
Afg3l1,0.20186567,0.1963953,-0.039615396,0.8924037944309914,1291,1366,0.9548561713274502,False
Ttll5,0.22506435,0.22649617,0.009145025,0.8924687932825188,1291,1366,0.9548561713274502,False
Ints7,0.15415147,0.152799,-0.012705278,0.8924971783978953,1291,1366,0.9548561713274502,False
Afg3l2,0.17378683,0.17560306,0.014990624,0.8927275071224579,1291,1366,0.954966422289678,False
Ibtk,0.24199215,0.23714074,-0.029204495,0.8929945098370091,1291,1366,0.9551158670430618,False
4930556N13Rik,0.17195983,0.16270323,-0.079781,0.8936325181487675,1291,1366,0.9556620273190141,False
Stat6,0.234494,0.22428872,-0.06416601,0.8940737580819332,1291,1366,0.9559976352983818,False
Adap2,0.3376503,0.33868048,0.004393651,0.8944174795128794,1291,1366,0.9561913060049185,False
Pbxip1,0.10173427,0.086410165,-0.23528165,0.8945552121166706,1291,1366,0.9561913060049185,False
Psmd12,0.29993716,0.30219403,0.010811322,0.8946372075375888,1291,1366,0.9561913060049185,False
Uap1,0.12653632,0.11771133,-0.10421303,0.8948401798240043,1291,1366,0.956272022392751,False
Rars2,0.28882575,0.28701225,-0.009083942,0.895076232431944,1291,1366,0.9563680851257187,False
Tmem214,0.10773247,0.1124285,0.061498757,0.8951850009113584,1291,1366,0.9563680851257187,False
Lrch3,0.6901337,0.6952246,0.01060169,0.8954166565871312,1291,1366,0.9564793813173754,False
Dnm1l,0.3826849,0.38637775,0.013851504,0.895763022533883,1291,1366,0.9567131612913486,False
Vta1,0.29107353,0.28297076,-0.04071648,0.8962693277541598,1291,1366,0.9571176723796557,False
Arrdc1,0.16152461,0.15972503,-0.016153535,0.8965776250713064,1291,1366,0.9572044143809396,False
Rngtt,0.40363508,0.40564996,0.0071819755,0.8969383486845087,1291,1366,0.9572044143809396,False
Ahctf1,0.50026524,0.49429905,-0.017305687,0.8969703804692124,1291,1366,0.9572044143809396,False
Tango6,0.21824002,0.21677503,-0.009712664,0.8969814036458951,1291,1366,0.9572044143809396,False
Pkd2,0.25326282,0.25574297,0.014053682,0.8969884362938007,1291,1366,0.9572044143809396,False
Prdx4,0.12992047,0.12222193,-0.08805565,0.8973030348442546,1291,1366,0.9574039633726453,False
Wiz,0.08573027,0.08386343,-0.031725466,0.8975427453661246,1291,1366,0.9575235629862124,False
Msl1,0.22771068,0.22073977,-0.044835407,0.8977812600028733,1291,1366,0.957641852971504,False
Zfp994,0.087066814,0.083394855,-0.062091663,0.8982448436698012,1291,1366,0.9579945787281351,False
Purg,0.124203846,0.123504214,-0.008143012,0.8983673005372729,1291,1366,0.9579945787281351,False
Pon3,0.20912829,0.20430723,-0.033631764,0.8985108279968429,1291,1366,0.9580114739889601,False
Nadsyn1,0.094747454,0.09550496,0.011476382,0.8993089472760035,1291,1366,0.9587262050883567,False
Rnh1,0.20499822,0.20541807,0.0029502674,0.8996478776851231,1291,1366,0.9589512752197015,False
Dmd,0.72703516,0.73247963,0.01076199,0.9000263225794285,1291,1366,0.9592183946467971,False
Map4k2,0.26974753,0.2690895,-0.0035223735,0.9001992624443903,1291,1366,0.9592593892625123,False
Cdc27,0.3881881,0.38163173,-0.024568321,0.9003204876964697,1291,1366,0.9592593892625123,False
Fubp3,0.13467503,0.1404393,0.060420528,0.9007130232470509,1291,1366,0.9594383388107856,False
Hltf,0.24106029,0.24867655,0.04485817,0.9007441901350358,1291,1366,0.9594383388107856,False
Tmem186,0.09570504,0.09862707,0.04334408,0.9013530673877542,1291,1366,0.9597986679638387,False
1700025G04Rik,0.3734371,0.37830153,0.018666279,0.901501020104416,1291,1366,0.9597986679638387,False
Pds5a,0.6288138,0.64405876,0.034554,0.9015082026462091,1291,1366,0.9597986679638387,False
Ric8b,0.26716945,0.27501458,0.04173768,0.9018149655134876,1291,1366,0.9597986679638387,False
Uhmk1,0.10859888,0.11105486,0.032233935,0.9018510069090906,1291,1366,0.9597986679638387,False
Mrpl15,0.13548389,0.13361974,-0.019973328,0.9019151779852893,1291,1366,0.9597986679638387,False
Zfp182,0.31970814,0.32285732,0.014136794,0.901977929869789,1291,1366,0.9597986679638387,False
Letm2,0.14920464,0.15647298,0.06857625,0.9023150582880681,1291,1366,0.9599819614361575,False
Chic1,0.10066318,0.10711858,0.089586414,0.9024060741049206,1291,1366,0.9599819614361575,False
Mtg2,0.10184165,0.10554194,0.05143898,0.9028549888483904,1291,1366,0.960139580905623,False
Mvb12b,0.1221224,0.11912935,-0.035769228,0.9029173651819421,1291,1366,0.960139580905623,False
Aldh2,0.5704692,0.58123755,0.026974201,0.9029381424590266,1291,1366,0.960139580905623,False
Casd1,0.20855169,0.20648506,-0.014360674,0.9034534417753939,1291,1366,0.9605513920420548,False
Prkag1,0.17652375,0.17211482,-0.036470015,0.9038035002299559,1291,1366,0.9606261446340182,False
Smim14,0.11985449,0.11910807,-0.009005197,0.9040743690415279,1291,1366,0.9606261446340182,False
Atp7a,0.22614256,0.22523251,-0.0058148275,0.9041028534922011,1291,1366,0.9606261446340182,False
Cdk11b,0.6593974,0.66213053,0.0059664506,0.9041351900507243,1291,1366,0.9606261446340182,False
Smg5,0.20991957,0.2057559,-0.02888898,0.9041639122225025,1291,1366,0.9606261446340182,False
Mlxipl,0.9559968,0.97471464,0.027971277,0.9044090576807544,1291,1366,0.9606608226149075,False
Safb,0.50722957,0.51095057,0.010542789,0.904566298231662,1291,1366,0.9606608226149075,False
Ndufs1,0.23815079,0.2303529,-0.04800915,0.9046044410784639,1291,1366,0.9606608226149075,False
Arnt,0.58321023,0.59074146,0.018507702,0.9047086995331115,1291,1366,0.9606608226149075,False
2810004N23Rik,0.24951072,0.25512245,0.03207533,0.9053372140968639,1291,1366,0.9611921773551393,False
Ssb,0.34037828,0.3412938,0.0038742062,0.9060849890041756,1291,1366,0.9613939026589846,False
Zfp141,0.10286577,0.104738586,0.026004981,0.9061819636430827,1291,1366,0.9613939026589846,False
Slc22a5,0.09636131,0.09433861,-0.030573603,0.9063209784087229,1291,1366,0.9613939026589846,False
Os9,0.21773249,0.22128698,0.023351325,0.9063752292522705,1291,1366,0.9613939026589846,False
Evi5l,0.087464266,0.08171966,-0.09789469,0.9064272826527624,1291,1366,0.9613939026589846,False
Atp5l,0.11878732,0.11574866,-0.03735345,0.9064822307990698,1291,1366,0.9613939026589846,False
Acadvl,0.08235138,0.07979445,-0.045448318,0.906524012884321,1291,1366,0.9613939026589846,False
Pde6d,0.10584484,0.10101464,-0.067321524,0.906669020680325,1291,1366,0.9613939026589846,False
Hsf1,0.10064735,0.09505564,-0.0823809,0.9067054520389581,1291,1366,0.9613939026589846,False
Rnf128,0.08873428,0.09009808,0.02198032,0.9068510802287475,1291,1366,0.9613939026589846,False
Zbtb4,0.13993576,0.13892032,-0.010499474,0.9069366977236163,1291,1366,0.9613939026589846,False
Pcnx3,0.08656998,0.088654675,0.03429069,0.9070942006741735,1291,1366,0.9614250300407294,False
Gpatch11,0.080651656,0.08942611,0.14881666,0.9073902696255317,1291,1366,0.9616029933616334,False
Septin9,0.3655083,0.3560339,-0.037879054,0.9077750715112806,1291,1366,0.961695713066279,False
Ppp2ca,0.24432132,0.23903094,-0.03156927,0.9078324271089696,1291,1366,0.961695713066279,False
C4bp,0.7564088,0.76647234,0.019065017,0.9078622865051919,1291,1366,0.961695713066279,False
Polr3gl,0.12396569,0.11510703,-0.10687543,0.9086621098589112,1291,1366,0.9622838450608827,False
Phip,0.6743437,0.680037,0.012127321,0.9086740026997673,1291,1366,0.9622838450608827,False
Vcp,0.35648593,0.352543,-0.01604136,0.9092334671278274,1291,1366,0.9627404323821745,False
Akt1,0.11346536,0.1128131,-0.008310012,0.909610063447188,1291,1366,0.9627994844995691,False
Sash1,1.8087499,1.8037254,-0.00401303,0.9101687945416486,1291,1366,0.9627994844995691,False
Pde7b,1.331412,1.3391589,0.008369462,0.910234619189177,1291,1366,0.9627994844995691,False
Drg1,0.3509857,0.3512913,0.001255271,0.910311727101362,1291,1366,0.9627994844995691,False
Spty2d1,0.08240899,0.0780247,-0.07877249,0.9103265400265745,1291,1366,0.9627994844995691,False
Acp2,0.13586456,0.13989839,0.042179704,0.9104344890712833,1291,1366,0.9627994844995691,False
Sae1,0.1387834,0.13235526,-0.06836904,0.9105112978120762,1291,1366,0.9627994844995691,False
Ankzf1,0.1260749,0.12432541,-0.020143796,0.9105377549962731,1291,1366,0.9627994844995691,False
Trim7,0.0717586,0.074145176,0.047136564,0.910549360363931,1291,1366,0.9627994844995691,False
Phykpl,0.1062918,0.10490194,-0.01897099,0.9105724566185449,1291,1366,0.9627994844995691,False
Tspan9,0.9706186,0.9745988,0.0059034205,0.9110047133903416,1291,1366,0.9629125799944901,False
Emg1,0.112397514,0.110973306,-0.018380983,0.911077661278818,1291,1366,0.9629125799944901,False
Gm40438,0.15104443,0.1496412,-0.013456572,0.9111089498515431,1291,1366,0.9629125799944901,False
Anapc16,0.17407458,0.17194355,-0.017760312,0.9112210938168505,1291,1366,0.9629125799944901,False
Cox20,0.078345835,0.08213209,0.06800476,0.9113211022978641,1291,1366,0.9629125799944901,False
Tasor2,0.28301263,0.28848323,0.027611438,0.9119155500792226,1291,1366,0.9634050087643492,False
Tacc2,0.32314026,0.3254066,0.010079864,0.9132955074410151,1291,1366,0.9646704465635351,False
Tmem135,0.5721844,0.57319194,0.0025377783,0.9134732706771694,1291,1366,0.9646704465635351,False
Cnot1,0.6169192,0.61744064,0.0012186702,0.9136684076822275,1291,1366,0.9646704465635351,False
Galt,0.1171155,0.11551745,-0.019804103,0.9137211732078643,1291,1366,0.9646704465635351,False
Ngly1,0.30491295,0.31397656,0.042245675,0.9139172404500292,1291,1366,0.9646704465635351,False
Ppp1r21,0.280722,0.28195387,0.0063147773,0.9140724906115637,1291,1366,0.9646704465635351,False
Tecr,0.24048695,0.23213823,-0.050952908,0.9141386081747881,1291,1366,0.9646704465635351,False
Hnrnph1,0.67467815,0.6800558,0.011451983,0.9141787432406189,1291,1366,0.9646704465635351,False
Zfp69,0.17042305,0.1626357,-0.06743596,0.9143351571787669,1291,1366,0.9646704465635351,False
Lztfl1,0.123543374,0.12678172,0.03729927,0.9143990691669814,1291,1366,0.9646704465635351,False
Ntn4,0.66237444,0.6498089,-0.027627353,0.9148932810926405,1291,1366,0.9649450005779969,False
Lbr,0.17392305,0.17019194,-0.031268176,0.914916531269075,1291,1366,0.9649450005779969,False
Psip1,0.24428846,0.24136294,-0.017374355,0.9155741612690708,1291,1366,0.9655028716798085,False
Rpa1,0.1861174,0.17925555,-0.054165505,0.9159200552878854,1291,1366,0.96565445215917,False
Odf2l,0.12710325,0.1291606,0.02314706,0.91597530801237,1291,1366,0.96565445215917,False
Lrrk2,0.45567572,0.4557872,0.00035286523,0.9161498777941494,1291,1366,0.965678498573709,False
Il1r1,0.82733303,0.83606607,0.015146864,0.9162555286347107,1291,1366,0.965678498573709,False
Mcu,0.848524,0.8450686,-0.005886317,0.916462585868727,1291,1366,0.9657610648557666,False
Zfp652,0.58181,0.5788476,-0.0073632775,0.9166042222448645,1291,1366,0.9657746776440413,False
Mfsd8,0.092138276,0.09329837,0.018031871,0.916805503066922,1291,1366,0.9658511218072333,False
Mecr,0.1604599,0.1549685,-0.050206054,0.9169858565698875,1291,1366,0.9659055007502269,False
Emc7,0.101553224,0.098998286,-0.03672394,0.9172504874686741,1291,1366,0.9659894266600276,False
Mif4gd,0.21315089,0.21076268,-0.016247977,0.9173230261165796,1291,1366,0.9659894266600276,False
Rps11,0.13868636,0.14678743,0.0818452,0.9174578690504507,1291,1366,0.9659958450021795,False
Lsm1,0.07859518,0.07173199,-0.13164869,0.9178255135194782,1291,1366,0.9662424996706347,False
Stx12,0.23965995,0.24188972,0.013355049,0.9180373367925105,1291,1366,0.9662424996706347,False
Akr1e1,0.0995015,0.10425,0.067191266,0.9180784726312081,1291,1366,0.9662424996706347,False
Usp28,0.12514581,0.12885346,0.04208817,0.9185384688847419,1291,1366,0.966470462279338,False
Sirt1,0.14185631,0.13808152,-0.038882338,0.9186442370971334,1291,1366,0.966470462279338,False
C2cd2,0.44545725,0.4438006,-0.005374136,0.918681505661234,1291,1366,0.966470462279338,False
Prpf3,0.15728664,0.15660328,-0.006277763,0.9194475666547879,1291,1366,0.9670225215212983,False
Rps19,0.1105085,0.10801958,-0.03283444,0.9195366948445639,1291,1366,0.9670225215212983,False
Pced1a,0.08234821,0.078749396,-0.064388536,0.9195929216386064,1291,1366,0.9670225215212983,False
Snrnp27,0.15704603,0.1600967,0.027738648,0.9198512191245859,1291,1366,0.967158589839093,False
Lasp1,0.21215397,0.21571383,0.023995744,0.9201385391091385,1291,1366,0.967325130858325,False
Cd164,0.14377427,0.14666538,0.028702995,0.9202825603256533,1291,1366,0.9673409988965224,False
Eef1b2,0.109405845,0.1069796,-0.03232421,0.9206860423545582,1291,1366,0.9675301356452731,False
Mtmr6,0.18054669,0.17867877,-0.014995437,0.9208742460110053,1291,1366,0.9675301356452731,False
Ncoa4,0.12577555,0.13008137,0.048524957,0.9209443003431391,1291,1366,0.9675301356452731,False
Cc2d1b,0.097844034,0.09947724,0.02385839,0.9210318738526035,1291,1366,0.9675301356452731,False
2210016L21Rik,0.081379764,0.086573094,0.08914236,0.921107258285244,1291,1366,0.9675301356452731,False
