gene,mean_control,mean_7dpi,log2FC,pval,n_control,n_7dpi,FDR,significant
Il1rap,0.49423957,0.49787107,0.010559521,0.8010316677942405,599,503,0.9241366335644002,False
Ngdn,0.11866929,0.118091494,-0.0070355674,0.8014645581417577,599,503,0.9245053427250131,False
Dcbld1,0.2684126,0.25382337,-0.08059653,0.8017453014346901,599,503,0.9245076495764067,False
Arhgef17,0.36482364,0.35262084,-0.049067814,0.8018336303598211,599,503,0.9245076495764067,False
Mettl2,0.10267734,0.09444301,-0.12047947,0.8019168509554838,599,503,0.9245076495764067,False
Med4,0.16343248,0.15570728,-0.069814466,0.8019197480026724,599,503,0.9245076495764067,False
Aph1a,0.10151078,0.10034486,-0.016649725,0.8020570001160073,599,503,0.9245352621763836,False
Elf2,0.37104362,0.36160305,-0.037171848,0.8022802438416516,599,503,0.9245453611373542,False
Gm38380,0.08069718,0.07591189,-0.08807987,0.8022923654673536,599,503,0.9245453611373542,False
Zfp664,0.08308302,0.07404375,-0.16596389,0.8027212588838782,599,503,0.9249089907501337,False
Pxmp2,0.35025087,0.35534388,0.020821279,0.8032627984419092,599,503,0.9253180997417247,False
Gm26782,0.13982591,0.1466348,0.068547875,0.8033031150208796,599,503,0.9253180997417247,False
Tgfbrap1,0.15788402,0.15833522,0.0041144877,0.8035367492148224,599,503,0.925388926365707,False
5730480H06Rik,0.083065934,0.092649944,0.15735371,0.8035980668749165,599,503,0.925388926365707,False
Med23,0.17611884,0.16161586,-0.1239069,0.8037048187688438,599,503,0.925388926365707,False
Akap8,0.39093757,0.37349486,-0.06583259,0.8040714639690894,599,503,0.9256804664203964,False
Ttc19,0.3171312,0.3091622,-0.036704097,0.8043695629497041,599,503,0.9257742649968841,False
Hgs,0.07731977,0.08887125,0.20063719,0.80439422054206,599,503,0.9257742649968841,False
Fyb2,0.18028082,0.16619982,-0.11725938,0.8044943176425375,599,503,0.9257742649968841,False
Klhl23,0.4144637,0.4181638,0.012819389,0.8046924300793389,599,503,0.9257742649968841,False
Arfgap3,0.14278448,0.14474879,0.01969846,0.8047652384952635,599,503,0.9257742649968841,False
Gpr155,0.09139327,0.09175844,0.0057466906,0.8048336563588108,599,503,0.9257742649968841,False
Tbc1d13,0.08914454,0.08220903,-0.116713285,0.8050836791151896,599,503,0.9258168315872118,False
Nop10,0.09392797,0.09850562,0.06857985,0.8052576314524673,599,503,0.9258168315872118,False
Scaf8,0.711076,0.72989535,0.037680663,0.8052681874213957,599,503,0.9258168315872118,False
Ttc9c,0.17257355,0.16492303,-0.06537975,0.8053244939468174,599,503,0.9258168315872118,False
Saraf,0.17516051,0.17848639,0.027121216,0.8057324805365493,599,503,0.9259769682363393,False
Hadh,0.13124576,0.11743069,-0.16033217,0.8057438635145872,599,503,0.9259769682363393,False
Sfxn5,0.24776244,0.24768357,-0.00045918077,0.8058778226809886,599,503,0.9259769682363393,False
Bmpr1a,0.6264531,0.6192904,-0.016587703,0.8059176995605983,599,503,0.9259769682363393,False
Ncstn,0.17481701,0.1857631,0.08756983,0.8060654734625095,599,503,0.9260163682182285,False
Cgn,0.09997764,0.08551303,-0.22521736,0.8066003390675665,599,503,0.9263206833818222,False
Mlf2,0.10647879,0.10215119,-0.059802648,0.8067246262417567,599,503,0.9263206833818222,False
Efhd2,0.07333914,0.0766446,0.06351605,0.806767420277526,599,503,0.9263206833818222,False
Mtss2,0.086637594,0.089402065,0.04526357,0.8068031872583779,599,503,0.9263206833818222,False
Mcur1,0.08110713,0.09216,0.18409882,0.8068979678281852,599,503,0.9263206833818222,False
Anxa7,0.18745378,0.17586464,-0.09201876,0.8070256196785522,599,503,0.926336904849766,False
Ube2r2,0.42495948,0.43481666,0.033074267,0.8072345251563091,599,503,0.9263463935241634,False
Zfp326,0.39184964,0.4028267,0.03984913,0.8075149575584535,599,503,0.9263463935241634,False
Apbb3,0.10216899,0.10197094,-0.0027965668,0.8077236340555042,599,503,0.9263463935241634,False
Dlg3,0.07487872,0.07664318,0.033557262,0.8079178897884569,599,503,0.9263463935241634,False
Kpna6,0.15601651,0.16486393,0.07952743,0.8080033041059747,599,503,0.9263463935241634,False
Myh9,0.84614915,0.8422956,-0.006584569,0.8080697443183642,599,503,0.9263463935241634,False
1110059E24Rik,0.22942749,0.2387541,0.057462633,0.8080720144606953,599,503,0.9263463935241634,False
Mplkip,0.19470449,0.1832872,-0.08713396,0.8081819414403488,599,503,0.9263463935241634,False
Rbms2,0.4030021,0.3818036,-0.07793686,0.8082411055155013,599,503,0.9263463935241634,False
Brox,0.1598099,0.14491205,-0.14108647,0.8083921812417991,599,503,0.9263463935241634,False
Nkiras1,0.23936133,0.2411194,0.0105532035,0.8084499635368609,599,503,0.9263463935241634,False
Septin4,1.3924483,1.3809795,-0.011930964,0.8088584105873337,599,503,0.9263463935241634,False
C87436,0.2114562,0.21195643,0.0034072492,0.8088855455697459,599,503,0.9263463935241634,False
Gramd4,0.16436084,0.17224912,0.067589946,0.8089717988496828,599,503,0.9263463935241634,False
Bcap29,0.11903714,0.12282259,0.045126893,0.8093050394908673,599,503,0.9263463935241634,False
Gnas,0.7855345,0.76929927,-0.03012581,0.8093904803724596,599,503,0.9263463935241634,False
Rasgrp2,0.41908482,0.43129504,0.041423038,0.8094148117095498,599,503,0.9263463935241634,False
Rpl37,0.21086662,0.20065491,-0.071579486,0.8094458022164686,599,503,0.9263463935241634,False
Dclre1a,0.17934835,0.18685006,0.059084315,0.8095597472677238,599,503,0.9263463935241634,False
Ddx1,0.26980805,0.27388167,0.021611357,0.8096857228924023,599,503,0.9263463935241634,False
Zfp644,0.38916653,0.4014713,0.044897847,0.8096968841387749,599,503,0.9263463935241634,False
Pcdh9,0.54224813,0.56477,0.058699623,0.8097929741228144,599,503,0.9263463935241634,False
Rnpc3,0.8618097,0.88991344,0.046290394,0.8098333023416504,599,503,0.9263463935241634,False
Lztr1,0.19488882,0.19059859,-0.03209717,0.8098895546849364,599,503,0.9263463935241634,False
Txlng,0.4405766,0.45167932,0.035897847,0.8100067404058632,599,503,0.9263463935241634,False
Gm16541,0.13238609,0.14506179,0.13182086,0.8101252778615586,599,503,0.9263463935241634,False
Gde1,0.12355997,0.1174497,-0.07310765,0.8101419059614987,599,503,0.9263463935241634,False
Scyl1,0.07741407,0.073340334,-0.077885665,0.810212525806612,599,503,0.9263463935241634,False
Setd7,0.18471503,0.19509283,0.07881795,0.8103591907084922,599,503,0.9263815385353337,False
Ahctf1,0.49342817,0.48014474,-0.03936264,0.8104703190690866,599,503,0.9263815385353337,False
Ralgps2,0.20520559,0.21465722,0.064933665,0.8107592245887802,599,503,0.926472351836352,False
Dffa,0.08264464,0.09156473,0.14770086,0.8108364167423044,599,503,0.926472351836352,False
Uchl3,0.08460564,0.07857089,-0.106628194,0.8108903844136306,599,503,0.926472351836352,False
Aamdc,0.11213092,0.093883835,-0.2559856,0.8111682824049239,599,503,0.9266331337918586,False
Cfhr3,0.29021832,0.2821923,-0.040445928,0.8113088998871181,599,503,0.9266331337918586,False
Gm14410,0.07683427,0.078962535,0.0393679,0.811371781978288,599,503,0.9266331337918586,False
Gm17231,0.096197344,0.08342962,-0.20520817,0.8116762350265426,599,503,0.9268511164031049,False
Elp3,0.09607079,0.10717357,0.15762402,0.8120375292216876,599,503,0.9271339357001498,False
Sirt3,0.34587404,0.35866612,0.052379824,0.8126475750867936,599,503,0.9276232762683477,False
Thada,0.41084898,0.3894727,-0.07706668,0.8126934806424532,599,503,0.9276232762683477,False
Paip1,0.18484457,0.17936657,-0.043377735,0.8129356397469323,599,503,0.9277699049419534,False
Dcps,0.16210899,0.14936495,-0.11804654,0.8133170339734337,599,503,0.9280227499718696,False
Sdf4,0.14375308,0.1343384,-0.09765092,0.8134716710004668,599,503,0.9280227499718696,False
Tcea3,0.17537785,0.16770878,-0.064470634,0.8135808165885199,599,503,0.9280227499718696,False
Eprs,0.39594445,0.40258625,0.023993883,0.8136121021199455,599,503,0.9280227499718696,False
Fxr1,0.7159796,0.7336495,0.035167757,0.814104518875957,599,503,0.9283527155781202,False
Thap3,0.42442283,0.41061103,-0.047718473,0.8142351568187265,599,503,0.9283527155781202,False
Copa,0.543933,0.54319155,-0.0019674466,0.8143880526627625,599,503,0.9283527155781202,False
Pex1,0.18143398,0.17655626,-0.039294682,0.8144211257297177,599,503,0.9283527155781202,False
Lta4h,0.17777064,0.1638754,-0.11734902,0.8145260248655888,599,503,0.9283527155781202,False
Uqcrc2,0.24209929,0.22879116,-0.08153288,0.8145852728924663,599,503,0.9283527155781202,False
H2-Q6,0.17212395,0.14835271,-0.21428235,0.8149611396027856,599,503,0.9283527155781202,False
Idh1,0.30174437,0.28951168,-0.05968515,0.8149905980176702,599,503,0.9283527155781202,False
Kcmf1,0.53526515,0.55305606,0.04716336,0.8151490717914638,599,503,0.9283527155781202,False
Serpind1,0.1619578,0.16245809,0.004446974,0.8151533176937338,599,503,0.9283527155781202,False
Pir,0.11077114,0.109305836,-0.019194234,0.815402827855515,599,503,0.9283527155781202,False
Hnrnpdl,0.98778605,1.023547,0.05130189,0.8154188905636374,599,503,0.9283527155781202,False
Daam2,0.5052367,0.5094385,0.011946363,0.8155409600799715,599,503,0.9283527155781202,False
Npat,0.12229277,0.12849164,0.07127855,0.8156142645673755,599,503,0.9283527155781202,False
Gk5,0.10606724,0.111702256,0.074610576,0.8156664285757527,599,503,0.9283527155781202,False
Zfp655,0.103251606,0.11276996,0.12710075,0.8157216875851865,599,503,0.9283527155781202,False
Cd1d1,0.35643953,0.34368533,-0.052554075,0.8159932035433692,599,503,0.9284298497518879,False
Gm27216,0.15702578,0.160664,0.033024512,0.8161695062677213,599,503,0.9284298497518879,False
Washc3,0.15103641,0.15486522,0.036093105,0.8162947865644334,599,503,0.9284298497518879,False
Sfswap,0.55465186,0.54839784,-0.016356686,0.8164305155935857,599,503,0.9284298497518879,False
Slc25a39,0.09836232,0.08606255,-0.19251074,0.8164333516503821,599,503,0.9284298497518879,False
Smyd2,0.08608443,0.08105152,-0.08680917,0.816472132575925,599,503,0.9284298497518879,False
Etf1,0.31166753,0.32186088,0.046414636,0.8169100981425975,599,503,0.928736363174943,False
Ubr3,0.7711647,0.79271626,0.039760455,0.8169693155477624,599,503,0.928736363174943,False
Aqr,0.23131078,0.21845938,-0.08243079,0.8171335438539349,599,503,0.9287936645560814,False
C4b,0.7063616,0.6897991,-0.03422584,0.8173559134960336,599,503,0.928917027037275,False
Cnbp,0.3464657,0.33459508,-0.05028156,0.8176396458828885,599,503,0.9291100836101338,False
Acat3,0.28131446,0.28452733,0.016377807,0.8179485136312065,599,503,0.929331644560101,False
Samd9l,0.20106602,0.19289921,-0.059791625,0.8181587294183343,599,503,0.9294410736535721,False
Wbp11,0.23611432,0.24359463,0.044978034,0.8183933352554768,599,503,0.9294731461508007,False
Yipf1,0.14624204,0.1494903,0.031672265,0.8184147739085176,599,503,0.9294731461508007,False
Zfp408,0.10966219,0.09897615,-0.1477715,0.818645218156677,599,503,0.9295223929610353,False
Zfyve26,0.21826495,0.21586685,-0.015931457,0.8186859605650687,599,503,0.9295223929610353,False
Kcp,0.11445452,0.10174044,-0.16972378,0.8189932262865465,599,503,0.9297418929463299,False
Taldo1,0.087297074,0.09653199,0.14491585,0.8198051226449441,599,503,0.9303809870480404,False
Naxd,0.18037093,0.18074086,0.002954215,0.8198140376190057,599,503,0.9303809870480404,False
Rab11a,0.123296686,0.12089743,-0.028327264,0.8200900208748988,599,503,0.9303809870480404,False
Tmem134,0.106077656,0.10998588,0.052149273,0.8202526874270443,599,503,0.9303809870480404,False
Rftn2,0.10056771,0.10226915,0.024179932,0.820319111259843,599,503,0.9303809870480404,False
Prkca,0.51953125,0.5031771,-0.046135176,0.8204496337580254,599,503,0.9303809870480404,False
Manbal,0.10705182,0.096003786,-0.15699121,0.8205066289595531,599,503,0.9303809870480404,False
Zfpm2,2.0071874,2.033807,0.01900663,0.8206258282182307,599,503,0.9303809870480404,False
Zfp467,0.12445951,0.12794928,0.039864015,0.8206650788776673,599,503,0.9303809870480404,False
A630089N07Rik,0.13830268,0.1339917,-0.04565191,0.8206963657808573,599,503,0.9303809870480404,False
9330162012Rik,0.08086266,0.08165788,0.014101029,0.8213821375575768,599,503,0.930655272900005,False
Gart,0.12844944,0.122216746,-0.07170139,0.8214747302545975,599,503,0.930655272900005,False
Tmem11,0.13346182,0.13404933,0.006332243,0.8214943063481542,599,503,0.930655272900005,False
Dhx36,0.59349114,0.6115513,0.04323977,0.8215858456196483,599,503,0.930655272900005,False
Acot9,0.15135795,0.15623482,0.04572184,0.821632490293512,599,503,0.930655272900005,False
Shpk,0.0839259,0.07488286,-0.16427329,0.821764183987493,599,503,0.930655272900005,False
Ddrgk1,0.23621039,0.23240158,-0.02344252,0.8218225435638847,599,503,0.930655272900005,False
Nbeal1,1.2122111,1.2285806,0.019349957,0.8219011127095297,599,503,0.930655272900005,False
Acadm,0.27337554,0.28205758,0.045089386,0.8219647735037177,599,503,0.930655272900005,False
Atp6v1g1,0.08616152,0.07612131,-0.1785227,0.822131585158547,599,503,0.9307150020662796,False
Akr1c20,0.41530588,0.41312438,-0.0075962287,0.8225422223660718,599,503,0.9307994549542142,False
Ankrd46,0.079193585,0.074695505,-0.08425253,0.8226228134286773,599,503,0.9307994549542142,False
Ccdc47,0.28613678,0.27374363,-0.06385669,0.8227780924049021,599,503,0.9307994549542142,False
Mindy4,0.14690903,0.14988878,0.028949797,0.8228682040147357,599,503,0.9307994549542142,False
Uggt2,0.15569852,0.14761728,-0.07684292,0.8233592463121933,599,503,0.9307994549542142,False
Cops2,0.14486167,0.14940932,0.04456405,0.823371700059621,599,503,0.9307994549542142,False
Gin1,0.23850797,0.23327018,-0.032021996,0.8233803416342782,599,503,0.9307994549542142,False
Nedd8,0.106204845,0.11154957,0.07077036,0.8234839234311244,599,503,0.9307994549542142,False
Pkm,0.08206841,0.08348113,0.024593381,0.8236815991314722,599,503,0.9307994549542142,False
Krt8,0.06704354,0.06333858,-0.08188824,0.8236816044104279,599,503,0.9307994549542142,False
Plscr1,0.22206429,0.23011492,0.0513545,0.8237216053731221,599,503,0.9307994549542142,False
Zyg11b,0.31217617,0.30947047,-0.012554597,0.8237933380298065,599,503,0.9307994549542142,False
Gorasp2,0.24190061,0.25529295,0.07770794,0.8237949894790166,599,503,0.9307994549542142,False
Hyal1,0.098900706,0.10682551,0.111095384,0.8238146224164592,599,503,0.9307994549542142,False
Ddx19b,0.09828776,0.09187667,-0.09721089,0.823943795488882,599,503,0.9307994549542142,False
Utp6,0.12895223,0.12095445,-0.09229907,0.8240737338709948,599,503,0.9307994549542142,False
R3hdm4,0.10502717,0.1027009,-0.032282703,0.8241453507407105,599,503,0.9307994549542142,False
Wdr33,0.7817394,0.7750441,-0.012407836,0.824439961902343,599,503,0.9309228863250715,False
Nup153,0.24932322,0.24674231,-0.015006125,0.8244828063077563,599,503,0.9309228863250715,False
Pskh1,0.12641595,0.109572224,-0.20612109,0.8249402121278344,599,503,0.931310477443709,False
Cfap97,0.1702598,0.1691876,-0.009108604,0.8251115313513051,599,503,0.9313750305473302,False
Chn2,0.36362362,0.36729872,0.014503926,0.825259744260582,599,503,0.9314134872982502,False
Ppia,0.24441427,0.2495254,0.02984612,0.8255618925469079,599,503,0.9314186310298745,False
Mettl7a1,0.25970152,0.23862979,-0.12203115,0.8255924833832671,599,503,0.9314186310298745,False
Ing2,0.119047865,0.09569888,-0.31467244,0.8256067350783189,599,503,0.9314186310298745,False
Dlat,0.26555845,0.26290312,-0.014492694,0.8258461372960955,599,503,0.9315599226342465,False
Cpne2,0.12543005,0.1312601,0.065494366,0.8259925153878219,599,503,0.9315962578527474,False
Cwc15,0.23003195,0.2155736,-0.09361177,0.8262776393728989,599,503,0.9317733887356028,False
Sgsm2,0.13687041,0.14328583,0.066038094,0.8263779429264164,599,503,0.9317733887356028,False
Golph3l,0.10224149,0.097484685,-0.06866445,0.8266539024175596,599,503,0.931955767301366,False
2510002D24Rik,0.13224845,0.14116201,0.09403225,0.8274396126760013,599,503,0.9325960107414868,False
Atp5mpl,0.14176783,0.11850447,-0.25838912,0.8274503820794564,599,503,0.9325960107414868,False
Dzip1,0.11508051,0.11294938,-0.026943551,0.8275779133695099,599,503,0.9326109340001658,False
Sh2d3c,0.29446653,0.28833637,-0.030340424,0.827878993974881,599,503,0.9328214016618377,False
Zfand5,0.4067724,0.4063558,-0.0014780018,0.8284837453315357,599,503,0.9333739281934739,False
Snw1,0.35074586,0.36067003,0.04024222,0.829315191061256,599,503,0.9341773419449426,False
Ctnnb1,0.19923817,0.19878832,-0.0032594828,0.8294258385283222,599,503,0.9341773419449426,False
Nsa2,0.19420768,0.18565981,-0.06490457,0.8296733179468271,599,503,0.934327114883537,False
Zfp53,0.18490544,0.17256463,-0.09959519,0.8298099712871517,599,503,0.9343520581900315,False
Rfx7,0.49879968,0.49589524,-0.008423489,0.8305701603276063,599,503,0.9349764830156502,False
Dhrs1,0.14160511,0.13470046,-0.07206637,0.8305936918358392,599,503,0.9349764830156502,False
Fkbp2,0.14621848,0.13002948,-0.16916414,0.8310481362700282,599,503,0.9350492193465747,False
Tent4a,0.16019964,0.16615823,0.05265461,0.8310828184326596,599,503,0.9350492193465747,False
Uevld,0.1529336,0.14101675,-0.11695917,0.8312843789919865,599,503,0.9350492193465747,False
Nedd1,0.16579823,0.16615099,0.0030643977,0.8313226176567324,599,503,0.9350492193465747,False
Tns2,0.1615081,0.14683844,-0.13728765,0.8313985707393461,599,503,0.9350492193465747,False
Rpl10a,0.19997963,0.19653197,-0.025076427,0.8314175229893649,599,503,0.9350492193465747,False
Dph6,0.24548651,0.23585838,-0.057698935,0.831460433281709,599,503,0.9350492193465747,False
Vps4b,0.33629224,0.33370814,-0.011125262,0.8318535817217473,599,503,0.935174481140655,False
Acad8,0.15073204,0.1555467,0.045332067,0.8318991884300002,599,503,0.935174481140655,False
Plekha1,0.11658568,0.12804282,0.1351251,0.8319156321813743,599,503,0.935174481140655,False
Ctsd,0.13541006,0.12524626,-0.112481035,0.8327704959817152,599,503,0.9358839406472942,False
Tia1,0.5426001,0.5267753,-0.042693604,0.8327761388529415,599,503,0.9358839406472942,False
Tmem209,0.10646275,0.1138245,0.09637496,0.8331826422950754,599,503,0.93605376927105,False
Cope,0.14910969,0.1390181,-0.101031035,0.8332344081033229,599,503,0.93605376927105,False
Ago4,0.15293618,0.15448956,0.014570156,0.8332713946059935,599,503,0.93605376927105,False
Nek4,0.14463407,0.129817,-0.15581442,0.8340009324571255,599,503,0.936744337075037,False
Rell1,0.18492648,0.192572,0.058415085,0.8347979815863155,599,503,0.9375105325824847,False
Crlf3,0.37021148,0.3768168,0.025506778,0.8353481334388959,599,503,0.9379992801515606,False
Mrpl42,0.09510722,0.096036166,0.014008207,0.8365420104703368,599,503,0.9390907197504369,False
Zmym4,0.5093116,0.5229474,0.038109694,0.8365502992482752,599,503,0.9390907197504369,False
Dram2,0.40464225,0.39115122,-0.04890822,0.8367894561656405,599,503,0.9392051231642835,False
Gtf2a1,0.19446434,0.19640547,0.014322074,0.8368824081528806,599,503,0.9392051231642835,False
Sympk,0.19357811,0.18979257,-0.028477408,0.8372517199794658,599,503,0.9394903788548461,False
Prpf40b,0.12824807,0.14047748,0.13130388,0.8376026254958245,599,503,0.9397549049973777,False
Slc4a1ap,0.20889887,0.20051675,-0.059053082,0.8384103934894083,599,503,0.9405192029168589,False
Camk2n1,0.17644355,0.17415845,-0.018795436,0.8387188544244544,599,503,0.9405192029168589,False
Cwc22,0.20090188,0.18708673,-0.1027308,0.8387525927497596,599,503,0.9405192029168589,False
Fam160b1,0.43086633,0.4303597,-0.0016970045,0.8387536504379957,599,503,0.9405192029168589,False
Dsg2,0.19367205,0.1903632,-0.02484816,0.8388601420133455,599,503,0.9405192029168589,False
Pnpt1,0.23914891,0.24158233,0.01459961,0.8391126069713599,599,503,0.9406730145468192,False
Bcl9,0.21361257,0.21662524,0.02019545,0.8393760804401771,599,503,0.9407732331354497,False
Gm20732,0.33437178,0.34239265,0.034188576,0.8395738572946558,599,503,0.9407732331354497,False
Cacna2d1,0.61030704,0.63454044,0.056167845,0.8395820855003624,599,503,0.9407732331354497,False
Dcaf7,0.24958998,0.24588442,-0.021571012,0.8396631687408677,599,503,0.9407732331354497,False
Dab2,0.20838152,0.20039016,-0.056388088,0.839801296285172,599,503,0.9407988162667494,False
Nfu1,0.12929688,0.11600272,-0.15640102,0.8403162338376067,599,503,0.9412464609629198,False
Kmt5c,0.13676724,0.1331845,-0.03826824,0.8404930733572311,599,503,0.9413153278335171,False
Anxa1,0.15425903,0.14381008,-0.10112225,0.8406408296032251,599,503,0.941351608283562,False
Mblac2,0.16087267,0.18169287,0.1754798,0.8409572197475521,599,503,0.9415191251826964,False
Pald1,0.1158244,0.11645943,0.00788138,0.8410211891491023,599,503,0.9415191251826964,False
Ppa2,0.10152073,0.104398586,0.040288717,0.8417172240444382,599,503,0.9420985881085603,False
Nmnat3,0.10493384,0.09792724,-0.09959961,0.8417697066053325,599,503,0.9420985881085603,False
Plcb3,0.1011777,0.09987267,-0.018710846,0.8419442343207566,599,503,0.942136120455654,False
Lypla2,0.1585372,0.17163561,0.11445819,0.8420341576572408,599,503,0.942136120455654,False
Gclm,0.22841887,0.23323153,0.030067967,0.8422735158688602,599,503,0.9422747312160542,False
Cacfd1,0.09356979,0.095468886,0.028957214,0.8425084970960127,599,503,0.9424081369869968,False
Cdadc1,0.2595216,0.25149164,-0.04532648,0.8426623071968186,599,503,0.9424081369869968,False
Clic1,0.12398161,0.11514372,-0.10660125,0.8427955183400224,599,503,0.9424081369869968,False
Ap3d1,0.29927093,0.30781594,0.04060244,0.8429538213971853,599,503,0.9424081369869968,False
Btg3,0.12112983,0.115364276,-0.070298225,0.8429702195916776,599,503,0.9424081369869968,False
Dab2ip,0.19064525,0.19473858,0.030632284,0.8431515709486692,599,503,0.9424817560193344,False
Prkab2,0.2033921,0.20029105,-0.02215473,0.8440393786716073,599,503,0.9432280430423464,False
Rrnad1,0.19347449,0.19118926,-0.017132945,0.8441299502571599,599,503,0.9432280430423464,False
Csnk1g1,0.47163537,0.4710982,-0.0016437143,0.8441659801885117,599,503,0.9432280430423464,False
Ugt2b36,0.67093897,0.6606967,-0.022190096,0.8443067399717996,599,503,0.9432561607571036,False
Coq10b,0.24447757,0.23805386,-0.03839814,0.8448802218887359,599,503,0.9437676400564113,False
Mmadhc,0.14683878,0.14806837,0.012022262,0.8452765518045648,599,503,0.9440528343732958,False
Prkn,0.7498454,0.77278566,0.04346941,0.8453669192114794,599,503,0.9440528343732958,False
Lrig1,0.105055384,0.108797304,0.050445538,0.8456605864658134,599,503,0.9442515579585438,False
Aldh3a2,0.13758552,0.1351878,-0.025345072,0.8457884262548865,599,503,0.9442650921110786,False
Psmd5,0.14630078,0.14633185,0.00030609666,0.8459896504862399,599,503,0.9443481794809201,False
Hsdl2,0.090961695,0.08782628,-0.050549865,0.8461526888944442,599,503,0.9443481794809201,False
Fndc3b,1.3480959,1.3566753,0.00915169,0.8462100353387854,599,503,0.9443481794809201,False
Btrc,0.37824112,0.38178432,0.013448084,0.8466281382889347,599,503,0.9446261083213209,False
Ep400,0.5785323,0.5694442,-0.02283906,0.8467603118828534,599,503,0.9446261083213209,False
Oaz2,0.17928775,0.16950904,-0.08086826,0.8468881586140766,599,503,0.9446261083213209,False
Eif4a3,0.08706883,0.091825105,0.07664649,0.8470316391754072,599,503,0.9446261083213209,False
Inppl1,0.103234954,0.10477566,0.021351604,0.8470378963954786,599,503,0.9446261083213209,False
mt-Rnr1,0.95064557,0.95418066,0.0053543625,0.8474180799455975,599,503,0.9449209527679797,False
Cct7,0.10218815,0.10292468,0.010351046,0.8478677995925772,599,503,0.9451761679227229,False
Art4,0.12856278,0.12984428,0.014298405,0.8478786212247955,599,503,0.9451761679227229,False
Nhsl1,0.3972763,0.4019954,0.017031979,0.8481412904549204,599,503,0.9452943124341141,False
1300017J02Rik,0.3169521,0.32850608,0.051639277,0.8483046504261584,599,503,0.9452943124341141,False
Sft2d3,0.14027077,0.12829666,-0.12863484,0.8483321384748796,599,503,0.9452943124341141,False
Rdh5,0.08886002,0.08354442,-0.08888784,0.8484936783459454,599,503,0.9453452232800266,False
Ssbp2,0.52681845,0.51755446,-0.025590312,0.8487560202089065,599,503,0.94550841295627,False
Prkaa2,0.19944979,0.19162212,-0.057731964,0.8488938292938359,599,503,0.9455328483534946,False
Ankrd27,0.16475646,0.16949712,0.04090121,0.8493300836145828,599,503,0.9458896522853824,False
Dhps,0.20379652,0.20452993,0.005179922,0.8494508190518111,599,503,0.9458950168480865,False
Peli2,0.23019136,0.23417385,0.024735568,0.8503021888889183,599,503,0.9461411247741842,False
Ssu72,0.33681783,0.32943702,-0.03195623,0.8503117032990867,599,503,0.9461411247741842,False
Acsl4,0.5005049,0.48777336,-0.037165847,0.8504056661103894,599,503,0.9461411247741842,False
Gm1976,0.10159154,0.113377884,0.1582115,0.8504394099456205,599,503,0.9461411247741842,False
Zfp939,0.08369205,0.08058244,-0.054558665,0.8504995197284674,599,503,0.9461411247741842,False
2900026A02Rik,0.1747565,0.1719952,-0.022964608,0.8505266845158299,599,503,0.9461411247741842,False
Sppl2b,0.07891155,0.075807184,-0.057827108,0.8505326635991758,599,503,0.9461411247741842,False
Mamld1,0.20421274,0.20988722,0.039522357,0.8505994229587519,599,503,0.9461411247741842,False
Pwwp2a,0.35525146,0.36786082,0.050305534,0.850794679038064,599,503,0.9462293281928039,False
Gatb,0.09040838,0.08908723,-0.021214142,0.8509159552863148,599,503,0.9462352405473329,False
Anks4b,0.1016071,0.09875668,-0.041010085,0.8511014140530713,599,503,0.9462890763786018,False
Hsf1,0.14321369,0.152519,0.09075823,0.8511963015464384,599,503,0.9462890763786018,False
Rgs3,0.101337366,0.10212047,0.011094825,0.8516435591222669,599,503,0.9465409146927047,False
Inca1,0.14852273,0.12910704,-0.20197007,0.8517691406163197,599,503,0.9465409146927047,False
Rpl18,0.08975965,0.07863418,-0.19068335,0.8518300414901623,599,503,0.9465409146927047,False
Clcc1,0.20115998,0.17860459,-0.17148364,0.8518868232234342,599,503,0.9465409146927047,False
Abcd3,0.7157142,0.7119825,-0.007540819,0.8522052511065057,599,503,0.946619447251621,False
Nmnat1,0.07395164,0.08248478,0.15734431,0.8522089865207132,599,503,0.946619447251621,False
Prpsap2,0.101063624,0.106962316,0.08176021,0.8523055243820661,599,503,0.946619447251621,False
9930021J03Rik,0.48157176,0.48862973,0.02098655,0.852595357304974,599,503,0.9468124817104774,False
Dcaf11,0.2634985,0.25442523,-0.050533567,0.8528341805434927,599,503,0.9469488247700232,False
Ssbp3,0.30975738,0.30152813,-0.0388334,0.8531477875804666,599,503,0.9471681560077017,False
Sanbr,0.22221026,0.20522822,-0.114642575,0.8535043043448276,599,503,0.9473694477445578,False
Otud4,0.28810158,0.2827381,-0.027101876,0.8535612965463222,599,503,0.9473694477445578,False
Nectin2,0.1114244,0.12061231,0.11421336,0.8538101236769398,599,503,0.947516742717779,False
Dnaja3,0.12547639,0.13814351,0.13864647,0.854124757058436,599,503,0.9477370162628281,False
Ctps2,0.15515947,0.16149117,0.057667054,0.8546479411657409,599,503,0.9481886063783067,False
Dcaf8,0.7240072,0.7370288,0.025713412,0.8551120653609101,599,503,0.94857455863853,False
Ppfia1,0.3430031,0.3485995,0.023342187,0.8552489959777334,599,503,0.9485974999562735,False
Slc39a14,0.56123775,0.55591774,-0.013738169,0.8556408246389671,599,503,0.9488014095548924,False
Abca8a,0.39459428,0.37535974,-0.07207739,0.8556653888375556,599,503,0.9488014095548924,False
